OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T16:35:52.1289174+00:00	WorkerControlPipe	Layer02Node03	meta-orchestration-d849eb63e27f48019607924f3c172dd5
2026-06-03T16:35:52.1296215+00:00	WorkerLog	Layer02Node03	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer02Node03-22864.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer02Node03-22864.stderr.log
2026-06-03T16:35:52.1302393+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskSucceeded; ExitCode=0; 
2026-06-03T16:35:52.1317195+00:00	TaskSucceeded	Layer03Node09.refresh-l03-n09	0
2026-06-03T16:35:52.1325250+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskSucceeded; ExitCode=0; 
2026-06-03T16:35:52.1332806+00:00	TaskSucceeded	Layer01Node07.refresh-l01-n07	0
2026-06-03T16:35:52.1559820+00:00	WorkerEvent	Layer02Node03	WorkerOnline; ExitCode=0; online
2026-06-03T16:35:52.1589763+00:00	WorkerEvent	Layer02Node03	WorkerReady; ExitCode=0; ready
2026-06-03T16:35:52.1633286+00:00	StartPipeline	Layer02Node03	Layer02Node03
2026-06-03T16:35:52.3017007+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskSucceeded; ExitCode=0; 
2026-06-03T16:35:52.3023618+00:00	TaskSucceeded	Layer01Node01.export-l01-n01	0
2026-06-03T16:35:52.3392926+00:00	WorkerEvent	Layer01Node01	Closed; ExitCode=0; 
2026-06-03T16:35:52.3399898+00:00	WorkerStarting	Layer01Node02	meta-pipeline
2026-06-03T16:35:52.4438293+00:00	WorkerStarted	Layer01Node02	30212
2026-06-03T16:35:52.4443210+00:00	WorkerControlPipe	Layer01Node02	meta-orchestration-2f770cab81b6438e871909ef45d2c7b8
2026-06-03T16:35:52.4447462+00:00	WorkerLog	Layer01Node02	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer01Node02-30212.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-163537_9d2400f657944cec8b9eb52e8c2451f0\logs\Layer01Node02-30212.stderr.log
2026-06-03T16:35:52.4675270+00:00	WorkerEvent	Layer01Node02	WorkerOnline; ExitCode=0; online
