OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:32:16.0977836+00:00	WorkerEvent	ExtractSeed04	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:32:16.0985349+00:00	WorkerEvent	ExtractSeed06	WorkerReady; ExitCode=0; ready
2026-06-03T18:32:16.0991624+00:00	StartPipeline	ExtractSeed06	ExtractSeed06
2026-06-03T18:32:16.0997842+00:00	WorkerEvent	ExtractSeed04.extract-seed-04	TaskReady; ExitCode=0; 
2026-06-03T18:32:16.1002622+00:00	WorkerEvent	ExtractSeed07	WorkerOnline; ExitCode=0; online
2026-06-03T18:32:16.1085841+00:00	GrantTask	ExtractSeed01.extract-seed-01	ExtractSeed01.extract-seed-01; GrantId=grant-1; Attempt=1
2026-06-03T18:32:16.1091389+00:00	GrantTask	ExtractSeed02.extract-seed-02	ExtractSeed02.extract-seed-02; GrantId=grant-2; Attempt=1
2026-06-03T18:32:16.1094892+00:00	GrantTask	ExtractSeed03.extract-seed-03	ExtractSeed03.extract-seed-03; GrantId=grant-3; Attempt=1
2026-06-03T18:32:16.1098233+00:00	GrantTask	ExtractSeed04.extract-seed-04	ExtractSeed04.extract-seed-04; GrantId=grant-4; Attempt=1
2026-06-03T18:32:16.1101186+00:00	WorkerStarting	ExtractSeed08	meta-pipeline
2026-06-03T18:32:17.0905110+00:00	WorkerStarted	ExtractSeed08	18700
2026-06-03T18:32:17.0914882+00:00	WorkerControlPipe	ExtractSeed08	meta-orchestration-dd556462c8c24704aedea07173837a08
2026-06-03T18:32:17.0918190+00:00	WorkerLog	ExtractSeed08	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\ExtractSeed08-18700.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\ExtractSeed08-18700.stderr.log
2026-06-03T18:32:17.0924698+00:00	WorkerEvent	ExtractSeed01.extract-seed-01	GrantAccepted; ExitCode=0; 
2026-06-03T18:32:17.0958001+00:00	WorkerEvent	ExtractSeed02.extract-seed-02	GrantAccepted; ExitCode=0; 
2026-06-03T18:32:17.0966331+00:00	WorkerEvent	ExtractSeed03.extract-seed-03	GrantAccepted; ExitCode=0; 
2026-06-03T18:32:17.0972316+00:00	WorkerEvent	ExtractSeed04.extract-seed-04	GrantAccepted; ExitCode=0; 
2026-06-03T18:32:17.0980265+00:00	WorkerEvent	ExtractSeed07	WorkerReady; ExitCode=0; ready
2026-06-03T18:32:17.0990709+00:00	StartPipeline	ExtractSeed07	ExtractSeed07
2026-06-03T18:32:17.0999620+00:00	WorkerEvent	ExtractSeed01.extract-seed-01	TaskStarted; ExitCode=0; 
2026-06-03T18:32:17.1014196+00:00	WorkerEvent	ExtractSeed02.extract-seed-02	TaskStarted; ExitCode=0; 
2026-06-03T18:32:17.1026987+00:00	WorkerEvent	ExtractSeed03.extract-seed-03	TaskStarted; ExitCode=0; 
2026-06-03T18:32:17.1033821+00:00	WorkerEvent	ExtractSeed04.extract-seed-04	TaskStarted; ExitCode=0; 
2026-06-03T18:32:17.1039927+00:00	WorkerEvent	ExtractSeed05	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:32:17.1048648+00:00	WorkerEvent	ExtractSeed06	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:32:17.1056869+00:00	WorkerEvent	ExtractSeed08	WorkerOnline; ExitCode=0; online
2026-06-03T18:32:17.1085325+00:00	WorkerStarting	AuditHairball	meta-pipeline
2026-06-03T18:32:18.1036174+00:00	WorkerStarted	AuditHairball	5264
2026-06-03T18:32:18.1040494+00:00	WorkerControlPipe	AuditHairball	meta-orchestration-f1711cdeff9f4a289201410cab1bfd0c
2026-06-03T18:32:18.1043951+00:00	WorkerLog	AuditHairball	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\AuditHairball-5264.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\AuditHairball-5264.stderr.log
