OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:12:18.9363511+00:00	WorkerStarting	Layer05Node08	meta-pipeline
2026-06-03T18:12:19.2807105+00:00	WorkerStarted	Layer05Node08	7128
2026-06-03T18:12:19.2818585+00:00	WorkerControlPipe	Layer05Node08	meta-orchestration-efa40d8c0d1a4e748d010dc3a21aef6d
2026-06-03T18:12:19.2826273+00:00	WorkerLog	Layer05Node08	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer05Node08-7128.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer05Node08-7128.stderr.log
2026-06-03T18:12:19.2835903+00:00	WorkerEvent	Layer08Node05.refresh-l08-n05	TaskSucceeded; ExitCode=0; 
2026-06-03T18:12:19.2852762+00:00	TaskSucceeded	Layer08Node05.refresh-l08-n05	0
2026-06-03T18:12:19.2867379+00:00	PipelineCompleted	Layer08Node05	
2026-06-03T18:12:19.2874819+00:00	WorkerEvent	Layer06Node07.export-l06-n07	TaskSucceeded; ExitCode=0; 
2026-06-03T18:12:19.2888741+00:00	TaskSucceeded	Layer06Node07.export-l06-n07	0
2026-06-03T18:12:19.2900263+00:00	PipelineCompleted	Layer06Node07	
2026-06-03T18:12:19.2907033+00:00	WorkerEvent	Layer05Node05	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:12:19.2917664+00:00	WorkerEvent	BridgeL07L08	WorkerOnline; ExitCode=0; online
2026-06-03T18:12:19.2938123+00:00	WorkerStarting	Layer07Node05	meta-pipeline
2026-06-03T18:12:19.5913349+00:00	WorkerStarted	Layer07Node05	23532
2026-06-03T18:12:19.5921816+00:00	WorkerControlPipe	Layer07Node05	meta-orchestration-9acf9f4e072e4b04ba6e41d59d2120c6
2026-06-03T18:12:19.5934802+00:00	WorkerLog	Layer07Node05	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer07Node05-23532.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer07Node05-23532.stderr.log
2026-06-03T18:12:19.5944709+00:00	WorkerEvent	Layer05Node08	WorkerOnline; ExitCode=0; online
2026-06-03T18:12:19.5959136+00:00	WorkerEvent	Layer05Node05.refresh-l05-n05	TaskReady; ExitCode=0; 
2026-06-03T18:12:19.5984188+00:00	WorkerEvent	BridgeL07L08	WorkerReady; ExitCode=0; ready
2026-06-03T18:12:19.5996053+00:00	StartPipeline	BridgeL07L08	BridgeL07L08
2026-06-03T18:12:19.6017862+00:00	WorkerEvent	Layer05Node08	WorkerReady; ExitCode=0; ready
2026-06-03T18:12:19.6096773+00:00	StartPipeline	Layer05Node08	Layer05Node08
2026-06-03T18:12:19.6188677+00:00	GrantTask	Layer05Node05.refresh-l05-n05	Layer05Node05.refresh-l05-n05; GrantId=grant-83; Attempt=1
2026-06-03T18:12:19.6205329+00:00	WorkerStarting	Layer06Hub	meta-pipeline
2026-06-03T18:12:19.9594420+00:00	WorkerStarted	Layer06Hub	29588
2026-06-03T18:12:19.9605811+00:00	WorkerControlPipe	Layer06Hub	meta-orchestration-14ba0090566642c6b5fc12fd47049ddb
2026-06-03T18:12:19.9613484+00:00	WorkerLog	Layer06Hub	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer06Hub-29588.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer06Hub-29588.stderr.log
2026-06-03T18:12:19.9622475+00:00	WorkerEvent	Layer07Node05	WorkerOnline; ExitCode=0; online
2026-06-03T18:12:19.9636919+00:00	WorkerEvent	Layer05Node05.refresh-l05-n05	GrantAccepted; ExitCode=0; 
2026-06-03T18:12:19.9684571+00:00	WorkerStarting	Layer06Node08	meta-pipeline
2026-06-03T18:12:22.2457149+00:00	WorkerStarted	Layer06Node08	24716
2026-06-03T18:12:22.2471322+00:00	WorkerControlPipe	Layer06Node08	meta-orchestration-333edc6d81be4254be06e8acda90137a
2026-06-03T18:12:22.2480222+00:00	WorkerLog	Layer06Node08	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer06Node08-24716.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer06Node08-24716.stderr.log
