OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:49:07.2334627+00:00	WorkerEvent	Layer06Node02.export-l06-n02	TaskSucceeded; ExitCode=0; 
2026-06-03T18:49:07.2343485+00:00	TaskSucceeded	Layer06Node02.export-l06-n02	0
2026-06-03T18:49:07.2348413+00:00	WorkerEvent	Layer06Node06.select-l06-n06	GrantAccepted; ExitCode=0; 
2026-06-03T18:49:07.2356859+00:00	WorkerEvent	Layer04Node03.refresh-l04-n03	TaskSucceeded; ExitCode=0; 
2026-06-03T18:49:07.2484106+00:00	TaskSucceeded	Layer04Node03.refresh-l04-n03	0
2026-06-03T18:49:07.2489305+00:00	WorkerEvent	Layer03Node07	WorkerReady; ExitCode=0; ready
2026-06-03T18:49:07.2498205+00:00	StartPipeline	Layer03Node07	Layer03Node07
2026-06-03T18:49:07.2506341+00:00	WorkerEvent	Layer06Node06.select-l06-n06	TaskStarted; ExitCode=0; 
2026-06-03T18:49:07.2524885+00:00	WorkerProcessExited	Layer06Node02	ExitCode=0; worker process exited
2026-06-03T18:49:07.2538426+00:00	PipelineCompleted	Layer06Node02	
2026-06-03T18:49:07.2545124+00:00	WorkerProcessExited	Layer04Node03	ExitCode=0; worker process exited
2026-06-03T18:49:07.2554027+00:00	PipelineCompleted	Layer04Node03	
2026-06-03T18:49:07.2576346+00:00	WorkerStarting	Layer03Hub	meta-pipeline
2026-06-03T18:49:07.3839126+00:00	WorkerStarted	Layer03Hub	18512
2026-06-03T18:49:07.3844060+00:00	WorkerControlPipe	Layer03Hub	meta-orchestration-405ad0e34e674b3c8e9f4440f4c00d2e
2026-06-03T18:49:07.3849888+00:00	WorkerLog	Layer03Hub	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\Layer03Hub-18512.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-184845_ae6b7ebedfd54bb0a97473c44e0b6763\logs\Layer03Hub-18512.stderr.log
2026-06-03T18:49:07.3856050+00:00	WorkerEvent	BridgeL01L02	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:49:07.3874097+00:00	WorkerEvent	Layer06Node09	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:49:07.3890510+00:00	WorkerEvent	BridgeL01L02.bridge-l01-l02-collect	TaskReady; ExitCode=0; 
2026-06-03T18:49:07.3907274+00:00	WorkerEvent	Layer06Node09.select-l06-n09	TaskReady; ExitCode=0; 
2026-06-03T18:49:07.3923954+00:00	WorkerEvent	BridgeL07L08	WorkerOnline; ExitCode=0; online
2026-06-03T18:49:07.3996021+00:00	GrantTask	Layer06Node09.select-l06-n09	Layer06Node09.select-l06-n09; GrantId=grant-38; Attempt=1
2026-06-03T18:49:07.4011533+00:00	WorkerStarting	Layer03Node01	meta-pipeline
2026-06-03T18:49:07.5367352+00:00	WorkerStarted	Layer03Node01	8908
2026-06-03T18:49:07.5373640+00:00	WorkerControlPipe	Layer03Node01	meta-orchestration-e9bdf1b7304847cf9faa6fa48b980466
