OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:33:16.7528765+00:00	PipelineCompleted	Layer01Node01	
2026-06-03T18:33:16.7532555+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskReady; ExitCode=0; 
2026-06-03T18:33:16.7549090+00:00	GrantTask	Layer01Node02.select-l01-n02	Layer01Node02.select-l01-n02; GrantId=grant-12; Attempt=1
2026-06-03T18:33:16.7556992+00:00	GrantTask	Layer03Node09.refresh-l03-n09	Layer03Node09.refresh-l03-n09; GrantId=grant-13; Attempt=1
2026-06-03T18:33:16.7561084+00:00	WorkerStarting	Layer01Node04	meta-pipeline
2026-06-03T18:33:16.8364379+00:00	WorkerStarted	Layer01Node04	26252
2026-06-03T18:33:16.8367554+00:00	WorkerControlPipe	Layer01Node04	meta-orchestration-f3db83ffccb64e8a8092523621adc587
2026-06-03T18:33:16.8370346+00:00	WorkerLog	Layer01Node04	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer01Node04-26252.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer01Node04-26252.stderr.log
2026-06-03T18:33:16.8374137+00:00	WorkerEvent	AuditHairball	WorkerOnline; ExitCode=0; online
2026-06-03T18:33:16.8383717+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	GrantAccepted; ExitCode=0; 
2026-06-03T18:33:16.8395801+00:00	WorkerEvent	Layer01Node02.select-l01-n02	GrantAccepted; ExitCode=0; 
2026-06-03T18:33:16.8421361+00:00	WorkerStarting	Layer01Node03	meta-pipeline
2026-06-03T18:33:17.6221830+00:00	WorkerStarted	Layer01Node03	26692
2026-06-03T18:33:17.6226173+00:00	WorkerControlPipe	Layer01Node03	meta-orchestration-90c7f4f5e51e44c6946f03c7d2f6e9d3
2026-06-03T18:33:17.6229555+00:00	WorkerLog	Layer01Node03	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer01Node03-26692.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer01Node03-26692.stderr.log
2026-06-03T18:33:17.6233211+00:00	WorkerEvent	AuditHairball	WorkerReady; ExitCode=0; ready
2026-06-03T18:33:17.6239951+00:00	StartPipeline	AuditHairball	AuditHairball
2026-06-03T18:33:17.6245984+00:00	WorkerEvent	Layer02Node03	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:33:17.6251369+00:00	WorkerEvent	Layer01Node03	WorkerOnline; ExitCode=0; online
2026-06-03T18:33:17.6257602+00:00	WorkerEvent	Layer01Node04	WorkerOnline; ExitCode=0; online
2026-06-03T18:33:17.6265873+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskStarted; ExitCode=0; 
2026-06-03T18:33:17.6271935+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskStarted; ExitCode=0; 
2026-06-03T18:33:17.6295709+00:00	WorkerEvent	Layer02Node03.select-l02-n03	TaskReady; ExitCode=0; 
2026-06-03T18:33:17.6311921+00:00	GrantTask	Layer02Node03.select-l02-n03	Layer02Node03.select-l02-n03; GrantId=grant-14; Attempt=1
2026-06-03T18:33:17.6316331+00:00	WorkerEvent	Layer01Node03	WorkerReady; ExitCode=0; ready
2026-06-03T18:33:17.6325959+00:00	StartPipeline	Layer01Node03	Layer01Node03
2026-06-03T18:33:17.6332978+00:00	WorkerEvent	Layer02Node03.select-l02-n03	GrantAccepted; ExitCode=0; 
2026-06-03T18:33:17.6338648+00:00	WorkerEvent	Layer01Node04	WorkerReady; ExitCode=0; ready
2026-06-03T18:33:17.6345015+00:00	StartPipeline	Layer01Node04	Layer01Node04
2026-06-03T18:33:17.6356958+00:00	WorkerEvent	Layer02Node03.select-l02-n03	TaskStarted; ExitCode=0; 
2026-06-03T18:33:17.6369259+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskSucceeded; ExitCode=0; 
2026-06-03T18:33:17.6388095+00:00	TaskSucceeded	Layer03Node09.refresh-l03-n09	0
2026-06-03T18:33:17.6393021+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskSucceeded; ExitCode=0; 
2026-06-03T18:33:17.6399719+00:00	TaskSucceeded	Layer01Node02.select-l01-n02	0
2026-06-03T18:33:17.6407838+00:00	WorkerDeferredForCapacity	BridgeL01L02	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T18:33:17.6414641+00:00	StopPipeline	BridgeL01L02	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T18:33:17.6425079+00:00	WorkerDeferredForCapacity	BridgeL03L04	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T18:33:17.6428312+00:00	StopPipeline	BridgeL03L04	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T18:33:17.6438182+00:00	WorkerDeferredForCapacity	BridgeL05L06	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T18:33:17.6446285+00:00	StopPipeline	BridgeL05L06	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T18:33:17.6455868+00:00	WorkerProcessExited	Layer03Node09	ExitCode=0; worker process exited
2026-06-03T18:33:17.6463943+00:00	PipelineCompleted	Layer03Node09	
2026-06-03T18:33:17.6468646+00:00	WorkerProcessExited	Layer01Node02	ExitCode=0; worker process exited
2026-06-03T18:33:17.6477671+00:00	PipelineCompleted	Layer01Node02	
2026-06-03T18:33:17.6485860+00:00	WorkerStarting	Layer01Node05	meta-pipeline
2026-06-03T18:33:17.7596080+00:00	WorkerStarted	Layer01Node05	20624
2026-06-03T18:33:17.7600780+00:00	WorkerControlPipe	Layer01Node05	meta-orchestration-30be4054ad634966abdb9d59cb0fc98a
2026-06-03T18:33:17.7603984+00:00	WorkerLog	Layer01Node05	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer01Node05-20624.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183303_2d830a7422d34edfb67c3121c397d5c0\logs\Layer01Node05-20624.stderr.log
2026-06-03T18:33:17.7608050+00:00	WorkerEvent	BridgeL05L06	Closed; ExitCode=0; 
2026-06-03T18:33:17.7611416+00:00	WorkerProcessExited	BridgeL05L06	ExitCode=0; worker process exited
2026-06-03T18:33:17.7619829+00:00	WorkerDeferred	BridgeL05L06	ResumeTaskId=BridgeL05L06.bridge-l05-l06-collect
2026-06-03T18:33:17.7623643+00:00	WorkerEvent	BridgeL03L04	Closed; ExitCode=0; 
2026-06-03T18:33:17.7627360+00:00	WorkerProcessExited	BridgeL03L04	ExitCode=0; worker process exited
2026-06-03T18:33:17.7634236+00:00	WorkerDeferred	BridgeL03L04	ResumeTaskId=BridgeL03L04.bridge-l03-l04-collect
2026-06-03T18:33:17.7638478+00:00	WorkerEvent	BridgeL01L02	Closed; ExitCode=0; 
2026-06-03T18:33:17.7642193+00:00	WorkerProcessExited	BridgeL01L02	ExitCode=0; worker process exited
2026-06-03T18:33:17.7647881+00:00	WorkerDeferred	BridgeL01L02	ResumeTaskId=BridgeL01L02.bridge-l01-l02-collect
2026-06-03T18:33:17.7655626+00:00	WorkerStarting	Layer01Node09	meta-pipeline
2026-06-03T18:33:17.8729906+00:00	WorkerStarted	Layer01Node09	19632
2026-06-03T18:33:17.8734173+00:00	WorkerControlPipe	Layer01Node09	meta-orchestration-30556fb2cc114f97813fdcde3cab680a
