OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T19:36:39.0060585+00:00	WorkerEvent	Layer05Node04	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T19:36:39.0090893+00:00	WorkerEvent	Layer08Node06.select-l08-n06	TaskStarted; ExitCode=0; 
2026-06-03T19:36:39.0101197+00:00	WorkerEvent	Layer05Node04.select-l05-n04	TaskReady; ExitCode=0; 
2026-06-03T19:36:39.0297497+00:00	GrantTask	Layer05Node04.select-l05-n04	Layer05Node04.select-l05-n04; GrantId=grant-83; Attempt=1
2026-06-03T19:36:39.0462112+00:00	WorkerEvent	Layer05Node04.select-l05-n04	GrantAccepted; ExitCode=0; 
2026-06-03T19:36:39.0518188+00:00	WorkerEvent	Layer05Node04.select-l05-n04	TaskStarted; ExitCode=0; 
2026-06-03T19:36:39.1751679+00:00	WorkerEvent	Layer07Node08.export-l07-n08	TaskSucceeded; ExitCode=0; 
2026-06-03T19:36:39.1762210+00:00	TaskSucceeded	Layer07Node08.export-l07-n08	0
2026-06-03T19:36:39.1871469+00:00	WorkerProcessExited	Layer07Node08	ExitCode=0; worker process exited
2026-06-03T19:36:39.1882206+00:00	PipelineCompleted	Layer07Node08	
2026-06-03T19:36:39.1910647+00:00	WorkerResuming	CompositeMart	ResumeTaskId=CompositeMart.composite-stage; Executable=meta-pipeline
2026-06-03T19:36:39.5904239+00:00	WorkerStarted	CompositeMart	26748
2026-06-03T19:36:39.5913761+00:00	WorkerControlPipe	CompositeMart	meta-orchestration-c61f6da6c15f4ee39fba622afd61f6f1
2026-06-03T19:36:39.5961119+00:00	WorkerLog	CompositeMart	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\CompositeMart-26748.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\CompositeMart-26748.stderr.log
2026-06-03T19:36:39.6009561+00:00	WorkerEvent	Layer06Node05	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T19:36:39.6024325+00:00	WorkerEvent	Layer06Node01.select-l06-n01	TaskSucceeded; ExitCode=0; 
2026-06-03T19:36:39.6042756+00:00	TaskSucceeded	Layer06Node01.select-l06-n01	0
2026-06-03T19:36:39.6169089+00:00	WorkerEvent	Layer06Node05.export-l06-n05	TaskReady; ExitCode=0; 
2026-06-03T19:36:39.6253954+00:00	WorkerProcessExited	Layer06Node01	ExitCode=0; worker process exited
2026-06-03T19:36:39.6265091+00:00	PipelineCompleted	Layer06Node01	
2026-06-03T19:36:39.6278343+00:00	GrantTask	Layer06Node05.export-l06-n05	Layer06Node05.export-l06-n05; GrantId=grant-84; Attempt=1
2026-06-03T19:36:39.6284036+00:00	WorkerStarting	Layer07Node05	meta-pipeline
2026-06-03T19:36:39.9184578+00:00	WorkerStarted	Layer07Node05	31260
2026-06-03T19:36:39.9190384+00:00	WorkerControlPipe	Layer07Node05	meta-orchestration-21255320c0724833b5d2a794becfe2eb
2026-06-03T19:36:39.9194219+00:00	WorkerLog	Layer07Node05	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\Layer07Node05-31260.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\Layer07Node05-31260.stderr.log
2026-06-03T19:36:39.9198755+00:00	WorkerEvent	Layer06Node05.export-l06-n05	GrantAccepted; ExitCode=0; 
2026-06-03T19:36:39.9209393+00:00	WorkerEvent	CompositeMart	WorkerOnline; ExitCode=0; online
2026-06-03T19:36:39.9219113+00:00	WorkerEvent	Layer06Node07.export-l06-n07	TaskSucceeded; ExitCode=0; 
2026-06-03T19:36:39.9227744+00:00	TaskSucceeded	Layer06Node07.export-l06-n07	0
2026-06-03T19:36:39.9231791+00:00	WorkerEvent	Layer05Node05.refresh-l05-n05	TaskSucceeded; ExitCode=0; 
2026-06-03T19:36:39.9240282+00:00	TaskSucceeded	Layer05Node05.refresh-l05-n05	0
2026-06-03T19:36:39.9244779+00:00	WorkerProcessExited	Layer05Node05	ExitCode=0; worker process exited
2026-06-03T19:36:39.9252672+00:00	PipelineCompleted	Layer05Node05	
2026-06-03T19:36:39.9256610+00:00	WorkerProcessExited	Layer06Node07	ExitCode=0; worker process exited
2026-06-03T19:36:39.9263239+00:00	PipelineCompleted	Layer06Node07	
2026-06-03T19:36:39.9272397+00:00	WorkerStarting	Layer06Node08	meta-pipeline
2026-06-03T19:36:40.0912936+00:00	WorkerStarted	Layer06Node08	21976
2026-06-03T19:36:40.0918137+00:00	WorkerControlPipe	Layer06Node08	meta-orchestration-8249e0aca59c4103ae20a3c1b68f2e24
2026-06-03T19:36:40.0921811+00:00	WorkerLog	Layer06Node08	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\Layer06Node08-21976.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-193603_74360da14dd34e3a8b281efec21da86d\logs\Layer06Node08-21976.stderr.log
2026-06-03T19:36:40.0926081+00:00	WorkerEvent	Layer06Node05.export-l06-n05	TaskStarted; ExitCode=0; 
2026-06-03T19:36:40.0933937+00:00	WorkerEvent	CompositeMart	WorkerReady; ExitCode=0; ready
2026-06-03T19:36:40.0945619+00:00	StartPipeline	CompositeMart	CompositeMart
2026-06-03T19:36:40.0954791+00:00	WorkerEvent	AuditHairball	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T19:36:40.0963349+00:00	WorkerEvent	Layer08Node06.select-l08-n06	TaskSucceeded; ExitCode=0; 
