OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T17:03:43.6470260+00:00	WorkerLog	Layer01Node02	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer01Node02-21612.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer01Node02-21612.stderr.log
2026-06-03T17:03:43.6472731+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskSucceeded; ExitCode=0; 
2026-06-03T17:03:43.6477036+00:00	TaskSucceeded	Layer01Node07.refresh-l01-n07	0
2026-06-03T17:03:43.6656832+00:00	WorkerEvent	Layer01Node02	WorkerOnline; ExitCode=0; online
2026-06-03T17:03:43.6675651+00:00	WorkerEvent	Layer01Node02	WorkerReady; ExitCode=0; ready
2026-06-03T17:03:43.6704856+00:00	StartPipeline	Layer01Node02	Layer01Node02
2026-06-03T17:03:43.8799586+00:00	WorkerEvent	AuditHairball	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T17:03:43.8818218+00:00	WorkerEvent	AuditHairball.audit-hairball	TaskReady; ExitCode=0; 
2026-06-03T17:03:43.8823518+00:00	WorkerDeferredForCapacity	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T17:03:43.8825758+00:00	StopPipeline	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T17:03:43.8991897+00:00	WorkerEvent	AuditHairball	Closed; ExitCode=0; 
2026-06-03T17:03:43.8997322+00:00	WorkerDeferred	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball
2026-06-03T17:03:43.9002536+00:00	WorkerStarting	Layer01Node04	meta-pipeline
2026-06-03T17:03:43.9741696+00:00	WorkerStarted	Layer01Node04	17144
2026-06-03T17:03:43.9745645+00:00	WorkerControlPipe	Layer01Node04	meta-orchestration-ea92bd1b04fe46efa91d154c9956101f
2026-06-03T17:03:43.9748246+00:00	WorkerLog	Layer01Node04	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer01Node04-17144.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer01Node04-17144.stderr.log
2026-06-03T17:03:43.9751053+00:00	WorkerEvent	Layer02Node03	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T17:03:43.9763713+00:00	WorkerEvent	Layer02Node03.select-l02-n03	TaskReady; ExitCode=0; 
2026-06-03T17:03:43.9775283+00:00	GrantTask	Layer02Node03.select-l02-n03	Layer02Node03.select-l02-n03; GrantId=grant-13; Attempt=1
2026-06-03T17:03:43.9790030+00:00	WorkerEvent	Layer02Node03.select-l02-n03	GrantAccepted; ExitCode=0; 
2026-06-03T17:03:43.9806218+00:00	WorkerEvent	Layer02Node03.select-l02-n03	TaskStarted; ExitCode=0; 
2026-06-03T17:03:43.9907850+00:00	WorkerEvent	Layer01Node04	WorkerOnline; ExitCode=0; online
2026-06-03T17:03:43.9928387+00:00	WorkerEvent	Layer01Node04	WorkerReady; ExitCode=0; ready
2026-06-03T17:03:43.9960671+00:00	StartPipeline	Layer01Node04	Layer01Node04
2026-06-03T17:03:44.1495119+00:00	WorkerEvent	Layer01Node02	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T17:03:44.1523929+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskReady; ExitCode=0; 
2026-06-03T17:03:44.1553043+00:00	GrantTask	Layer01Node02.select-l01-n02	Layer01Node02.select-l01-n02; GrantId=grant-14; Attempt=1
2026-06-03T17:03:44.1557861+00:00	WorkerEvent	Layer01Node02.select-l01-n02	GrantAccepted; ExitCode=0; 
2026-06-03T17:03:44.1571731+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskStarted; ExitCode=0; 
2026-06-03T17:03:44.3390983+00:00	WorkerEvent	Layer02Node03.select-l02-n03	TaskSucceeded; ExitCode=0; 
2026-06-03T17:03:44.3409006+00:00	TaskSucceeded	Layer02Node03.select-l02-n03	0
2026-06-03T17:03:44.3627236+00:00	WorkerEvent	Layer02Node03	Closed; ExitCode=0; 
2026-06-03T17:03:44.3645755+00:00	WorkerResuming	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball; Executable=meta-pipeline
2026-06-03T17:03:44.4492775+00:00	WorkerStarted	AuditHairball	26492
2026-06-03T17:03:44.4496752+00:00	WorkerControlPipe	AuditHairball	meta-orchestration-458588adb5044a8ea0ef881c0aca67a5
2026-06-03T17:03:44.4499027+00:00	WorkerLog	AuditHairball	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\AuditHairball-26492.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\AuditHairball-26492.stderr.log
2026-06-03T17:03:44.4653027+00:00	WorkerEvent	AuditHairball	WorkerOnline; ExitCode=0; online
2026-06-03T17:03:44.4673605+00:00	WorkerEvent	AuditHairball	WorkerReady; ExitCode=0; ready
2026-06-03T17:03:44.4695424+00:00	StartPipeline	AuditHairball	AuditHairball
2026-06-03T17:03:44.5042498+00:00	WorkerEvent	Layer01Node04	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T17:03:44.5058890+00:00	WorkerEvent	Layer01Node04.export-l01-n04	TaskReady; ExitCode=0; 
2026-06-03T17:03:44.5070248+00:00	GrantTask	Layer01Node04.export-l01-n04	Layer01Node04.export-l01-n04; GrantId=grant-15; Attempt=1
2026-06-03T17:03:44.5074000+00:00	WorkerEvent	Layer01Node04.export-l01-n04	GrantAccepted; ExitCode=0; 
2026-06-03T17:03:44.5084017+00:00	WorkerEvent	Layer01Node04.export-l01-n04	TaskStarted; ExitCode=0; 
2026-06-03T17:03:44.5087122+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskSucceeded; ExitCode=0; 
2026-06-03T17:03:44.5089800+00:00	TaskSucceeded	Layer01Node02.select-l01-n02	0
2026-06-03T17:03:44.5336116+00:00	WorkerEvent	Layer01Node02	Closed; ExitCode=0; 
2026-06-03T17:03:44.5344684+00:00	WorkerStarting	Layer01Node03	meta-pipeline
2026-06-03T17:03:44.6159106+00:00	WorkerStarted	Layer01Node03	24652
2026-06-03T17:03:44.6161867+00:00	WorkerControlPipe	Layer01Node03	meta-orchestration-df1452315222434da42a59f06924c4bc
2026-06-03T17:03:44.6165172+00:00	WorkerLog	Layer01Node03	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer01Node03-24652.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer01Node03-24652.stderr.log
2026-06-03T17:03:44.6326231+00:00	WorkerEvent	Layer01Node03	WorkerOnline; ExitCode=0; online
2026-06-03T17:03:44.6344955+00:00	WorkerEvent	Layer01Node03	WorkerReady; ExitCode=0; ready
2026-06-03T17:03:44.6372646+00:00	StartPipeline	Layer01Node03	Layer01Node03
2026-06-03T17:03:44.8850786+00:00	WorkerEvent	Layer01Node04.export-l01-n04	TaskSucceeded; ExitCode=0; 
2026-06-03T17:03:44.8856858+00:00	TaskSucceeded	Layer01Node04.export-l01-n04	0
2026-06-03T17:03:44.9127594+00:00	WorkerEvent	AuditHairball	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T17:03:44.9138099+00:00	WorkerEvent	Layer01Node04	Closed; ExitCode=0; 
2026-06-03T17:03:44.9143643+00:00	WorkerStarting	Layer01Node05	meta-pipeline
2026-06-03T17:03:44.9921168+00:00	WorkerStarted	Layer01Node05	4856
2026-06-03T17:03:44.9924163+00:00	WorkerControlPipe	Layer01Node05	meta-orchestration-83b2f9fe540d471895cab759c2d5b195
2026-06-03T17:03:44.9926898+00:00	WorkerLog	Layer01Node05	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer01Node05-4856.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-170336_46327b50f01a433d8bb3ad9d12fb1de2\logs\Layer01Node05-4856.stderr.log
2026-06-03T17:03:44.9929748+00:00	WorkerEvent	AuditHairball.audit-hairball	TaskReady; ExitCode=0; 
2026-06-03T17:03:44.9934235+00:00	WorkerDeferredForCapacity	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T17:03:44.9936224+00:00	StopPipeline	AuditHairball	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T17:03:45.0101066+00:00	WorkerEvent	AuditHairball	Closed; ExitCode=0; 
2026-06-03T17:03:45.0105452+00:00	WorkerDeferred	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball
2026-06-03T17:03:45.0108131+00:00	WorkerEvent	Layer01Node05	WorkerOnline; ExitCode=0; online
2026-06-03T17:03:45.0113637+00:00	WorkerStarting	Layer01Node09	meta-pipeline
