OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T16:53:08.8778422+00:00	WorkerLog	Layer03Node09	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\Layer03Node09-496.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\Layer03Node09-496.stderr.log
2026-06-03T16:53:08.8782028+00:00	WorkerEvent	BridgeL05L06	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:53:08.8788477+00:00	WorkerEvent	Layer01Node07	WorkerOnline; ExitCode=0; online
2026-06-03T16:53:08.8793277+00:00	WorkerEvent	BridgeL05L06.bridge-l05-l06-collect	TaskReady; ExitCode=0; 
2026-06-03T16:53:08.8799146+00:00	WorkerEvent	Layer01Node07	WorkerReady; ExitCode=0; ready
2026-06-03T16:53:08.8819574+00:00	StartPipeline	Layer01Node07	Layer01Node07
2026-06-03T16:53:08.8998024+00:00	WorkerEvent	Layer03Node09	WorkerOnline; ExitCode=0; online
2026-06-03T16:53:08.9014645+00:00	WorkerEvent	Layer03Node09	WorkerReady; ExitCode=0; ready
2026-06-03T16:53:08.9048022+00:00	StartPipeline	Layer03Node09	Layer03Node09
2026-06-03T16:53:09.2183742+00:00	WorkerEvent	Layer01Node06	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:53:09.2202478+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskReady; ExitCode=0; 
2026-06-03T16:53:09.2224710+00:00	GrantTask	Layer01Node06.refresh-l01-n06	Layer01Node06.refresh-l01-n06; GrantId=grant-9; Attempt=1
2026-06-03T16:53:09.2229080+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	GrantAccepted; ExitCode=0; 
