OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:57:35.6889117+00:00	WorkerEvent	Layer06Node09	WorkerOnline; ExitCode=0; online
2026-06-03T18:57:35.6917357+00:00	GrantTask	Layer04Node03.refresh-l04-n03	Layer04Node03.refresh-l04-n03; GrantId=grant-35; Attempt=1
2026-06-03T18:57:35.6922031+00:00	WorkerEvent	Layer04Node03.refresh-l04-n03	GrantAccepted; ExitCode=0; 
2026-06-03T18:57:35.6929505+00:00	WorkerEvent	Layer06Node09	WorkerReady; ExitCode=0; ready
2026-06-03T18:57:35.6953366+00:00	StartPipeline	Layer06Node09	Layer06Node09
2026-06-03T18:57:35.6961669+00:00	WorkerEvent	Layer04Node03.refresh-l04-n03	TaskStarted; ExitCode=0; 
2026-06-03T18:57:35.7183393+00:00	WorkerEvent	BridgeL05L06	WorkerOnline; ExitCode=0; online
2026-06-03T18:57:35.7210617+00:00	WorkerEvent	BridgeL05L06	WorkerReady; ExitCode=0; ready
2026-06-03T18:57:35.7315896+00:00	StartPipeline	BridgeL05L06	BridgeL05L06
2026-06-03T18:57:35.7968068+00:00	WorkerEvent	Layer06Node06	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:57:35.8008355+00:00	WorkerEvent	Layer06Node06.select-l06-n06	TaskReady; ExitCode=0; 
2026-06-03T18:57:35.8045050+00:00	GrantTask	Layer06Node06.select-l06-n06	Layer06Node06.select-l06-n06; GrantId=grant-36; Attempt=1
2026-06-03T18:57:35.8079277+00:00	WorkerEvent	Layer06Node06.select-l06-n06	GrantAccepted; ExitCode=0; 
2026-06-03T18:57:35.8440495+00:00	WorkerEvent	Layer06Node06.select-l06-n06	TaskStarted; ExitCode=0; 
2026-06-03T18:57:35.9584405+00:00	WorkerEvent	Layer02Node07.refresh-l02-n07	TaskSucceeded; ExitCode=0; 
2026-06-03T18:57:35.9595712+00:00	TaskSucceeded	Layer02Node07.refresh-l02-n07	0
2026-06-03T18:57:35.9601755+00:00	WorkerEvent	AuditHairball	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:57:35.9608778+00:00	WorkerEvent	Layer02Node07	Closed; ExitCode=-1; worker control channel closed
2026-06-03T18:57:35.9619127+00:00	PipelineCompleted	Layer02Node07	
2026-06-03T18:57:35.9622798+00:00	WorkerEvent	AuditHairball.audit-hairball	TaskReady; ExitCode=0; 
2026-06-03T18:57:35.9644706+00:00	GrantTask	Layer02Hub.hub-l02-stage	Layer02Hub.hub-l02-stage; GrantId=grant-37; Attempt=1
2026-06-03T18:57:35.9648983+00:00	WorkerStarting	Layer03Hub	meta-pipeline
2026-06-03T18:57:36.0986543+00:00	WorkerStarted	Layer03Hub	22000
2026-06-03T18:57:36.0992391+00:00	WorkerControlPipe	Layer03Hub	meta-orchestration-f692461c78ab46969d2515da80f8a989
